signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,variant,symbol,exchange,regime,filter
2025-10-10,2025-10-13,2025-10-14,SHORT,679.0,695.9749999999999,645.05,645.05,TARGET,1,5.000000000000006,4.850000000000006,CURRENT,TMPV,NSE,BULL,ALL_TRADES
2025-10-10,2025-10-13,2025-10-16,LONG,74.41000366210938,72.54975357055663,78.13050384521485,72.54975357055663,STOP_LOSS,3,-2.5000000000000115,-2.6500000000000115,CURRENT,IDFCFIRSTB,BSE,BULL,ALL_TRADES
2025-10-10,2025-10-13,2025-10-14,SHORT,679.1500244140625,696.128775024414,645.1925231933593,645.1925231933593,TARGET,1,5.00000000000001,4.850000000000009,CURRENT,TMPV,BSE,BULL,ALL_TRADES
2025-10-10,2025-10-13,2025-10-16,LONG,1236.0,1205.1,1297.8,1297.8,TARGET,3,4.9999999999999964,4.849999999999996,CURRENT,PAYTM,BSE,BULL,ALL_TRADES
2025-10-14,2025-10-15,2025-10-16,SHORT,332.3500061035156,340.65875625610346,315.73250579833984,340.65875625610346,STOP_LOSS,1,-2.4999999999999827,-2.6499999999999826,CURRENT,RVNL,BSE,BULL,ALL_TRADES
2025-10-21,2025-10-23,2025-11-07,LONG,416.0,405.6,436.8,405.6,STOP_LOSS,10,-2.500000000000008,-2.650000000000008,CURRENT,ITC,NSE,BULL,ALL_TRADES
2025-10-28,2025-10-29,2025-10-30,LONG,147.0,143.325,154.35,143.325,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,CURRENT,IEX,NSE,BULL,ALL_TRADES
2025-10-28,2025-10-29,2025-10-30,LONG,147.0,143.325,154.35,143.325,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,CURRENT,IEX,BSE,BULL,ALL_TRADES
2025-10-29,2025-10-30,2025-10-31,LONG,138.6999969482422,135.23249702453612,145.6349967956543,135.23249702453612,STOP_LOSS,1,-2.5000000000000124,-2.6500000000000123,CURRENT,SAIL,NSE,BULL,ALL_TRADES
2025-10-29,2025-10-30,2025-11-03,LONG,275.45001220703125,268.56376190185546,289.22251281738284,268.56376190185546,STOP_LOSS,2,-2.500000000000004,-2.650000000000004,CURRENT,AWL,BSE,BULL,ALL_TRADES
2025-10-30,2025-10-31,2025-11-10,LONG,261.2900085449219,254.7577583312988,274.354508972168,274.354508972168,TARGET,5,5.000000000000009,4.8500000000000085,CURRENT,BHEL,NSE,BULL,ALL_TRADES
2025-10-30,2025-10-31,2025-11-10,LONG,261.25,254.71875,274.3125,274.3125,TARGET,5,5.0,4.85,CURRENT,BHEL,BSE,BULL,ALL_TRADES
2025-10-31,2025-11-03,2025-11-04,LONG,142.0,138.45,149.1,138.45,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,CURRENT,ASHOKLEY,NSE,BULL,ALL_TRADES
2025-11-06,2025-11-07,2025-11-11,SHORT,297.0,304.42499999999995,282.15,304.42499999999995,STOP_LOSS,2,-2.4999999999999845,-2.6499999999999844,CURRENT,JIOFIN,NSE,BULL,ALL_TRADES
2025-11-06,2025-11-07,2025-11-21,SHORT,324.3999938964844,332.5099937438965,308.1799942016601,326.6499938964844,TIME_EXIT,10,-0.6935881758117333,-0.8435881758117333,CURRENT,NTPC,NSE,BULL,ALL_TRADES
2025-11-06,2025-11-07,2025-11-20,SHORT,270.20001220703125,276.955012512207,256.69001159667965,276.955012512207,STOP_LOSS,9,-2.499999999999996,-2.6499999999999955,CURRENT,POWERGRID,NSE,BULL,ALL_TRADES
2025-11-06,2025-11-07,2025-11-11,SHORT,296.70001220703125,304.117512512207,281.86501159667966,304.117512512207,STOP_LOSS,2,-2.4999999999999845,-2.6499999999999844,CURRENT,JIOFIN,BSE,BULL,ALL_TRADES
2025-11-06,2025-11-07,2025-11-21,SHORT,324.5,332.61249999999995,308.275,326.6000061035156,TIME_EXIT,10,-0.6471513416072805,-0.7971513416072805,CURRENT,NTPC,BSE,BULL,ALL_TRADES
2025-11-07,2025-11-10,2025-11-24,SHORT,149.9499969482422,153.69874687194823,142.45249710083007,142.45249710083007,TARGET,10,5.000000000000004,4.850000000000003,CURRENT,IREDA,NSE,BULL,ALL_TRADES
2025-11-07,2025-11-10,2025-11-12,SHORT,149.3000030517578,153.03250312805176,141.83500289916992,153.03250312805176,STOP_LOSS,2,-2.5,-2.65,CURRENT,IREDA,BSE,BULL,ALL_TRADES
2025-11-10,2025-11-11,2025-11-19,SHORT,66.4000015258789,68.06000156402587,63.08000144958496,63.08000144958496,TARGET,6,5.000000000000009,4.8500000000000085,CURRENT,LLOYDSENT,BSE,BULL,ALL_TRADES
2025-11-11,2025-11-12,2025-11-21,SHORT,55.70000076293945,57.09250078201293,52.91500072479248,52.91500072479248,TARGET,7,5.000000000000005,4.850000000000005,CURRENT,IFCI,NSE,BULL,ALL_TRADES
2025-11-13,2025-11-14,2025-11-18,LONG,77.4000015258789,75.46500148773193,81.27000160217285,75.46500148773193,STOP_LOSS,2,-2.500000000000011,-2.650000000000011,CURRENT,NMDC,NSE,BULL,ALL_TRADES
2025-11-13,2025-11-14,2025-11-18,LONG,77.01000213623047,75.0847520828247,80.86050224304199,75.0847520828247,STOP_LOSS,2,-2.5,-2.65,CURRENT,NMDC,BSE,BULL,ALL_TRADES
2025-11-14,2025-11-17,2025-11-27,LONG,109.8499984741211,107.10374851226808,115.34249839782716,115.34249839782716,TARGET,8,5.000000000000008,4.850000000000008,CURRENT,MOTHERSON,NSE,BULL,ALL_TRADES
2025-11-14,2025-11-17,2025-11-27,LONG,109.8000030517578,107.05500297546384,115.2900032043457,115.2900032043457,TARGET,8,5.000000000000006,4.850000000000006,CURRENT,MOTHERSON,BSE,BULL,ALL_TRADES
2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,3,-2.500000000000011,-2.650000000000011,CURRENT,JIOFIN,NSE,BULL,ALL_TRADES
2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,3,-2.500000000000011,-2.650000000000011,CURRENT,JIOFIN,BSE,BULL,ALL_TRADES
2025-11-21,2025-11-24,2025-12-01,SHORT,73.51000213623047,75.34775218963622,69.83450202941894,75.34775218963622,STOP_LOSS,5,-2.499999999999992,-2.649999999999992,CURRENT,NMDC,NSE,BULL,ALL_TRADES
2025-11-21,2025-11-24,2025-12-01,SHORT,73.36000061035156,75.19400062561034,69.69200057983399,75.19400062561034,STOP_LOSS,5,-2.4999999999999885,-2.6499999999999884,CURRENT,NMDC,BSE,BULL,ALL_TRADES
2025-11-28,2025-12-01,2025-12-03,SHORT,259.6499938964844,266.14124374389644,246.66749420166013,246.66749420166013,TARGET,2,5.000000000000009,4.8500000000000085,CURRENT,AWL,BSE,BULL,ALL_TRADES
2025-12-01,2025-12-02,2025-12-16,LONG,428.0,417.3,449.4,436.4800109863281,TIME_EXIT,10,1.981310978114048,1.831310978114048,CURRENT,KOTAKBANK,NSE,BULL,ALL_TRADES
2025-12-02,2025-12-03,2025-12-03,LONG,1365.949951171875,1331.801202392578,1434.2474487304687,1331.801202392578,STOP_LOSS,0,-2.5000000000000067,-2.6500000000000066,CURRENT,PAYTM,BSE,BULL,ALL_TRADES
2025-12-08,2025-12-09,2025-12-15,SHORT,107.9000015258789,110.59750156402588,102.50500144958497,110.59750156402588,STOP_LOSS,4,-2.4999999999999973,-2.649999999999997,CURRENT,NBCC,NSE,BULL,ALL_TRADES
2025-12-08,2025-12-09,2025-12-15,SHORT,108.0,110.7,102.6,110.7,STOP_LOSS,4,-2.4999999999999893,-2.6499999999999893,CURRENT,NBCC,BSE,BULL,ALL_TRADES
2025-12-09,2025-12-10,2025-12-15,SHORT,475.0,486.875,451.25,486.875,STOP_LOSS,3,-2.499999999999988,-2.649999999999988,CURRENT,KALYANKJIL,BSE,BULL,ALL_TRADES
2025-12-12,2025-12-15,2025-12-24,LONG,287.54998779296875,280.3612380981445,301.9274871826172,301.9274871826172,TARGET,7,5.000000000000004,4.850000000000003,CURRENT,MANAPPURAM,NSE,BULL,ALL_TRADES
2025-12-16,2025-12-17,2025-12-18,LONG,168.63999938964844,164.42399940490722,177.07199935913087,164.42399940490722,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,CURRENT,IOC,NSE,BULL,ALL_TRADES
2025-12-17,2025-12-18,2026-01-02,LONG,162.0,157.95,170.1,166.8000030517578,TIME_EXIT,10,2.962964846764081,2.812964846764081,CURRENT,IOC,BSE,BULL,ALL_TRADES
2025-12-23,2025-12-24,2025-12-26,LONG,343.1499938964844,334.5712440490723,360.3074935913086,360.3074935913086,TARGET,1,5.00000000000001,4.850000000000009,CURRENT,RVNL,BSE,BULL,ALL_TRADES
2025-12-26,2025-12-29,2025-12-29,LONG,135.0,131.625,141.75,131.625,STOP_LOSS,0,-2.5,-2.65,CURRENT,IRFC,NSE,BULL,ALL_TRADES
2025-12-26,2025-12-29,2025-12-29,LONG,125.8499984741211,122.70374851226806,132.14249839782715,122.70374851226806,STOP_LOSS,0,-2.500000000000002,-2.650000000000002,CURRENT,NBCC,NSE,BULL,ALL_TRADES
2025-12-26,2025-12-29,2025-12-29,LONG,126.0,122.85,132.3,122.85,STOP_LOSS,0,-2.5000000000000044,-2.6500000000000044,CURRENT,NBCC,BSE,BULL,ALL_TRADES
2025-12-30,2025-12-31,2026-01-08,LONG,264.3500061035156,257.7412559509277,277.56750640869143,257.7412559509277,STOP_LOSS,6,-2.5000000000000044,-2.6500000000000044,CURRENT,NYKAA,BSE,BULL,ALL_TRADES
2026-01-01,2026-01-02,2026-01-06,SHORT,360.0,369.0,342.0,342.0,TARGET,2,5.0,4.85,CURRENT,ITC,NSE,BULL,ALL_TRADES
2026-01-02,2026-01-05,2026-01-06,LONG,158.0,154.04999999999998,165.9,165.9,TARGET,1,5.000000000000004,4.850000000000003,CURRENT,UNIONBANK,NSE,BULL,ALL_TRADES
2026-01-02,2026-01-05,2026-01-08,LONG,57.0,55.575,59.85,59.85,TARGET,3,5.000000000000003,4.850000000000002,CURRENT,UJJIVANSFB,NSE,BULL,ALL_TRADES
2026-01-02,2026-01-05,2026-01-08,LONG,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,3,5.000000000000007,4.850000000000007,CURRENT,UJJIVANSFB,BSE,BULL,ALL_TRADES
2026-01-02,2026-01-05,2026-01-06,LONG,157.39999389648438,153.46499404907226,165.2699935913086,165.2699935913086,TARGET,1,5.000000000000007,4.850000000000007,CURRENT,UNIONBANK,BSE,BULL,ALL_TRADES
2026-01-05,2026-01-06,2026-01-20,SHORT,962.7000122070312,986.767512512207,914.5650115966796,931.2000122070312,TIME_EXIT,10,3.272047325291385,3.122047325291385,CURRENT,HDFCBANK,NSE,BULL,ALL_TRADES
2026-01-05,2026-01-06,2026-01-06,LONG,68.11000061035156,66.40725059509278,71.51550064086915,66.40725059509278,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,CURRENT,LLOYDSENT,BSE,BULL,ALL_TRADES
2026-01-06,2026-01-07,2026-01-20,SHORT,131.0,134.27499999999998,124.45,124.45,TARGET,9,5.000000000000009,4.8500000000000085,CURRENT,VMM,NSE,BULL,ALL_TRADES
2026-01-06,2026-01-07,2026-01-20,SHORT,131.1999969482422,134.47999687194823,124.63999710083009,124.63999710083009,TARGET,8,5.000000000000004,4.850000000000004,CURRENT,VMM,BSE,BULL,ALL_TRADES
2026-01-06,2026-01-07,2026-01-09,LONG,1322.4000244140625,1289.340023803711,1388.5200256347655,1289.340023803711,STOP_LOSS,2,-2.500000000000004,-2.6500000000000035,CURRENT,PAYTM,BSE,BULL,ALL_TRADES
2026-01-07,2026-01-08,2026-01-12,LONG,1429.0,1393.275,1500.45,1393.275,STOP_LOSS,2,-2.5000000000000093,-2.650000000000009,CURRENT,ICICIBANK,NSE,BULL,ALL_TRADES
2026-01-07,2026-01-08,2026-01-09,LONG,151.9600067138672,148.1610065460205,159.55800704956056,148.1610065460205,STOP_LOSS,1,-2.500000000000004,-2.6500000000000035,CURRENT,IEX,NSE,BULL,ALL_TRADES
2026-01-07,2026-01-08,2026-01-09,LONG,152.6999969482422,148.88249702453612,160.3349967956543,148.88249702453612,STOP_LOSS,1,-2.5000000000000075,-2.6500000000000075,CURRENT,IEX,BSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-13,SHORT,155.1999969482422,159.07999687194825,147.43999710083008,159.07999687194825,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,CURRENT,IOC,NSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-20,SHORT,1465.0,1501.6249999999998,1391.75,1391.75,TARGET,7,5.0,4.85,CURRENT,RELIANCE,NSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-13,SHORT,155.10000610351562,158.9775062561035,147.34500579833983,158.9775062561035,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,CURRENT,IOC,BSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-20,SHORT,1466.949951171875,1503.6236999511718,1393.602453613281,1393.602453613281,TARGET,5,5.000000000000009,4.8500000000000085,CURRENT,RELIANCE,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-20,SHORT,287.25,294.43125,272.8875,272.8875,TARGET,6,5.000000000000004,4.850000000000003,CURRENT,JIOFIN,NSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-13,SHORT,163.99000549316406,168.08975563049316,155.79050521850584,168.08975563049316,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,CURRENT,GAIL,NSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,5,5.000000000000008,4.850000000000008,CURRENT,JIOFIN,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-13,SHORT,51.060001373291016,52.33650140762329,48.50700130462646,52.33650140762329,STOP_LOSS,1,-2.4999999999999947,-2.6499999999999946,CURRENT,LLOYDSENGG,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-13,SHORT,163.8000030517578,167.89500312805174,155.61000289916993,167.89500312805174,STOP_LOSS,1,-2.49999999999999,-2.6499999999999897,CURRENT,GAIL,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-16,SHORT,147.89999389648438,151.59749374389648,140.50499420166014,140.50499420166014,TARGET,3,5.000000000000012,4.850000000000011,CURRENT,PARADEEP,BSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,1,-2.5,-2.65,CURRENT,IFCI,NSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-19,SHORT,108.05999755859376,110.7614974975586,102.65699768066408,102.65699768066408,TARGET,4,5.0,4.85,CURRENT,NBCC,NSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-19,SHORT,107.6999969482422,110.39249687194824,102.31499710083008,102.31499710083008,TARGET,3,5.000000000000007,4.850000000000007,CURRENT,NBCC,BSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-14,SHORT,1275.0999755859375,1306.977474975586,1211.3449768066405,1306.977474975586,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,CURRENT,PAYTM,BSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-19,SHORT,74.37999725341797,76.23949718475342,70.66099739074707,70.66099739074707,TARGET,3,5.0,4.85,CURRENT,ABFRL,BSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-16,SHORT,98.54000091552734,101.00350093841551,93.61300086975098,101.00350093841551,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,CURRENT,GMRAIRPORT,NSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-29,SHORT,257.1000061035156,263.5275062561035,244.24500579833983,260.5,TIME_EXIT,10,-1.3224402239475026,-1.4724402239475023,CURRENT,POWERGRID,NSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-16,SHORT,99.0500030517578,101.52625312805174,94.09750289916992,101.52625312805174,STOP_LOSS,1,-2.499999999999992,-2.649999999999992,CURRENT,GMRAIRPORT,BSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-20,SHORT,247.1499938964844,253.3287437438965,234.79249420166016,234.79249420166016,TARGET,3,5.000000000000009,4.8500000000000085,CURRENT,APOLLO,BSE,BULL,ALL_TRADES
2026-01-14,2026-01-15,2026-01-16,SHORT,349.79998779296875,358.5449874877929,332.3099884033203,358.5449874877929,STOP_LOSS,1,-2.499999999999987,-2.649999999999987,CURRENT,TMPV,NSE,BULL,ALL_TRADES
2026-01-14,2026-01-16,2026-01-16,SHORT,349.79998779296875,358.5449874877929,332.3099884033203,358.5449874877929,STOP_LOSS,0,-2.499999999999987,-2.649999999999987,CURRENT,TMPV,BSE,BULL,ALL_TRADES
2026-01-14,2026-01-16,2026-01-19,SHORT,59.880001068115234,61.37700109481811,56.88600101470947,56.88600101470947,TARGET,1,5.000000000000003,4.850000000000002,CURRENT,LLOYDSENT,BSE,BULL,ALL_TRADES
2026-01-16,2026-01-19,2026-01-19,LONG,309.0,301.275,324.45,301.275,STOP_LOSS,0,-2.5000000000000075,-2.6500000000000075,CURRENT,RBLBANK,NSE,BULL,ALL_TRADES
2026-01-16,2026-01-19,2026-01-20,SHORT,265.04998779296875,271.67623748779295,251.7974884033203,251.7974884033203,TARGET,1,5.000000000000004,4.850000000000004,CURRENT,BHEL,BSE,BULL,ALL_TRADES
2026-01-16,2026-01-19,2026-01-19,LONG,312.95001220703125,305.12626190185546,328.59751281738284,305.12626190185546,STOP_LOSS,0,-2.500000000000004,-2.6500000000000035,CURRENT,RBLBANK,BSE,BULL,ALL_TRADES
2026-01-19,2026-01-20,2026-01-20,LONG,269.3999938964844,262.6649940490723,282.8699935913086,262.6649940490723,STOP_LOSS,0,-2.499999999999996,-2.6499999999999955,CURRENT,ANGELONE,NSE,BULL,ALL_TRADES
2026-01-19,2026-01-20,2026-01-20,LONG,269.92999267578125,263.1817428588867,283.42649230957034,263.1817428588867,STOP_LOSS,0,-2.5000000000000044,-2.6500000000000044,CURRENT,ANGELONE,BSE,BULL,ALL_TRADES
2026-01-19,2026-01-20,2026-01-21,SHORT,461.0,472.525,437.95,437.95,TARGET,1,5.000000000000003,4.850000000000002,CURRENT,KALYANKJIL,BSE,BULL,ALL_TRADES
2026-01-20,2026-01-21,2026-01-28,SHORT,129.94000244140625,133.1885025024414,123.44300231933592,133.1885025024414,STOP_LOSS,4,-2.499999999999991,-2.649999999999991,CURRENT,IREDA,NSE,BEAR,ALL_TRADES
2026-01-20,2026-01-21,2026-01-21,SHORT,293.0,300.325,278.35,300.325,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,CURRENT,RBLBANK,NSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-01-28,SHORT,76.97000122070312,78.8942512512207,73.12150115966797,78.8942512512207,STOP_LOSS,3,-2.499999999999989,-2.649999999999989,CURRENT,NHPC,NSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-01-28,SHORT,128.5500030517578,131.76375312805175,122.12250289916992,131.76375312805175,STOP_LOSS,3,-2.499999999999991,-2.649999999999991,CURRENT,IREDA,BSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-01-23,SHORT,1247.699951171875,1278.8924499511718,1185.3149536132812,1278.8924499511718,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,CURRENT,PAYTM,BSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-02-03,SHORT,300.1000061035156,307.6025062561035,285.09500579833986,307.6025062561035,STOP_LOSS,7,-2.499999999999989,-2.649999999999989,CURRENT,RBLBANK,BSE,BEAR,ALL_TRADES
2026-01-22,2026-01-23,2026-01-29,SHORT,78.08000183105469,80.03200187683105,74.17600173950196,80.03200187683105,STOP_LOSS,3,-2.499999999999989,-2.649999999999989,CURRENT,NHPC,BSE,NEUTRAL,ALL_TRADES
2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,1,-2.499999999999987,-2.649999999999987,CURRENT,ETERNAL,NSE,BEAR,ALL_TRADES
2026-01-23,2026-01-27,2026-01-29,SHORT,260.8999938964844,267.42249374389644,247.85499420166013,267.42249374389644,STOP_LOSS,2,-2.4999999999999822,-2.649999999999982,CURRENT,ETERNAL,BSE,BEAR,ALL_TRADES
2026-01-27,2026-01-28,2026-02-03,SHORT,1362.5999755859375,1396.664974975586,1294.4699768066405,1396.664974975586,STOP_LOSS,4,-2.4999999999999964,-2.6499999999999964,CURRENT,ICICIBANK,NSE,BEAR,ALL_TRADES
2026-02-02,2026-02-03,2026-02-03,LONG,124.9499969482422,121.82624702453614,131.19749679565433,121.82624702453614,STOP_LOSS,0,-2.5000000000000018,-2.6500000000000017,CURRENT,STLTECH,BSE,BEAR,ALL_TRADES
2026-02-03,2026-02-04,2026-02-05,LONG,167.0,162.825,175.35,175.35,TARGET,1,4.9999999999999964,4.849999999999996,CURRENT,IOC,NSE,NEUTRAL,ALL_TRADES
2026-02-03,2026-02-04,2026-02-18,LONG,288.79998779296875,281.5799880981445,303.2399871826172,300.54998779296875,TIME_EXIT,10,4.068559728757049,3.918559728757049,CURRENT,POWERGRID,NSE,NEUTRAL,ALL_TRADES
2026-02-03,2026-02-04,2026-02-05,LONG,167.35000610351562,163.1662559509277,175.7175064086914,175.7175064086914,TARGET,1,5.0,4.85,CURRENT,IOC,BSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-06,LONG,121.9499969482422,118.90124702453616,128.04749679565433,118.90124702453616,STOP_LOSS,1,-2.5,-2.65,CURRENT,MOTHERSON,NSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-06,LONG,266.5,259.8375,279.825,259.8375,STOP_LOSS,1,-2.5000000000000084,-2.6500000000000083,CURRENT,ANGELONE,NSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-05,LONG,68.51000213623047,66.7972520828247,71.935502243042,71.935502243042,TARGET,0,5.000000000000004,4.850000000000004,CURRENT,HFCL,NSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-05,LONG,375.0,365.625,393.75,365.625,STOP_LOSS,0,-2.5,-2.65,CURRENT,TMPV,NSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-06,LONG,121.8000030517578,118.75500297546384,127.89000320434567,118.75500297546384,STOP_LOSS,1,-2.5,-2.65,CURRENT,MOTHERSON,BSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-05,LONG,375.3999938964844,366.0149940490722,394.1699935913086,366.0149940490722,STOP_LOSS,0,-2.500000000000006,-2.650000000000006,CURRENT,TMPV,BSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-10,LONG,262.010009765625,255.4597595214844,275.1105102539063,275.1105102539063,TARGET,3,5.000000000000012,4.850000000000012,CURRENT,ANGELONE,BSE,NEUTRAL,ALL_TRADES
2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,2,-2.5000000000000075,-2.6500000000000075,CURRENT,ADANIPOWER,NSE,NEUTRAL,ALL_TRADES
2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,2,-2.5000000000000075,-2.6500000000000075,CURRENT,ADANIPOWER,BSE,NEUTRAL,ALL_TRADES
2026-02-05,2026-02-06,2026-02-10,SHORT,316.04998779296875,323.9512374877929,300.2474884033203,323.9512374877929,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,CURRENT,RVNL,BSE,NEUTRAL,ALL_TRADES
2026-02-09,2026-02-10,2026-02-13,LONG,277.70001220703125,270.7575119018555,291.58501281738285,270.7575119018555,STOP_LOSS,3,-2.499999999999996,-2.649999999999996,CURRENT,NYKAA,BSE,NEUTRAL,ALL_TRADES
2026-02-10,2026-02-11,2026-02-12,LONG,87.48999786376953,85.3027479171753,91.86449775695802,85.3027479171753,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,CURRENT,CUPID,NSE,NEUTRAL,ALL_TRADES
2026-02-10,2026-02-11,2026-02-13,LONG,87.27999877929688,85.09799880981446,91.64399871826171,85.09799880981446,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,CURRENT,CUPID,BSE,NEUTRAL,ALL_TRADES
2026-02-19,2026-02-20,2026-02-23,SHORT,79.0,80.975,75.05,80.975,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,CURRENT,NMDC,NSE,NEUTRAL,ALL_TRADES
2026-02-19,2026-02-20,2026-02-23,SHORT,79.19000244140625,81.1697525024414,75.23050231933594,81.1697525024414,STOP_LOSS,1,-2.4999999999999893,-2.6499999999999893,CURRENT,NMDC,BSE,NEUTRAL,ALL_TRADES
2026-02-20,2026-02-23,2026-03-02,LONG,130.39999389648438,127.13999404907226,136.9199935913086,127.13999404907226,STOP_LOSS,5,-2.500000000000006,-2.650000000000006,CURRENT,PNB,NSE,NEUTRAL,ALL_TRADES
2026-02-20,2026-02-23,2026-03-04,LONG,310.95001220703125,303.17626190185547,326.4975128173828,303.17626190185547,STOP_LOSS,6,-2.5,-2.65,CURRENT,BANKBARODA,NSE,NEUTRAL,ALL_TRADES
2026-02-20,2026-02-23,2026-02-24,LONG,85.1500015258789,83.02125148773193,89.40750160217286,83.02125148773193,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,CURRENT,CUPID,NSE,NEUTRAL,ALL_TRADES
2026-02-20,2026-02-23,2026-02-25,LONG,85.18000030517578,83.05050029754638,89.43900032043457,83.05050029754638,STOP_LOSS,2,-2.5000000000000098,-2.6500000000000097,CURRENT,CUPID,BSE,NEUTRAL,ALL_TRADES
2026-02-23,2026-02-24,2026-03-02,LONG,155.9499969482422,152.05124702453614,163.7474967956543,152.05124702453614,STOP_LOSS,4,-2.4999999999999964,-2.6499999999999964,CURRENT,CANBK,NSE,NEUTRAL,ALL_TRADES
2026-02-23,2026-02-24,2026-03-02,LONG,155.75,151.85625,163.5375,151.85625,STOP_LOSS,4,-2.5000000000000075,-2.6500000000000075,CURRENT,CANBK,BSE,NEUTRAL,ALL_TRADES
2026-02-23,2026-02-24,2026-03-02,LONG,312.8999938964844,305.07749404907224,328.5449935913086,305.07749404907224,STOP_LOSS,4,-2.5000000000000075,-2.6500000000000075,CURRENT,BANKBARODA,BSE,NEUTRAL,ALL_TRADES
2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083008,242.43999710083008,TARGET,3,5.000000000000009,4.8500000000000085,CURRENT,ETERNAL,NSE,NEUTRAL,ALL_TRADES
2026-02-24,2026-02-25,2026-03-02,SHORT,255.5,261.8875,242.725,242.725,TARGET,3,5.000000000000003,4.850000000000002,CURRENT,ETERNAL,BSE,NEUTRAL,ALL_TRADES
2026-02-25,2026-02-26,2026-03-02,SHORT,49.20000076293945,50.43000078201293,46.74000072479248,46.74000072479248,TARGET,2,5.0,4.85,CURRENT,LLOYDSENGG,BSE,NEUTRAL,ALL_TRADES
2026-02-27,2026-03-02,2026-03-02,SHORT,280.0,287.0,266.0,287.0,STOP_LOSS,0,-2.5,-2.65,CURRENT,MANAPPURAM,NSE,BEAR,ALL_TRADES
